image_id,sequence_id,user_id,username,captured_at_utc,country,lon,lat,segment_km
542099795533986,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:03:22.376000+00:00,Ghana,-0.2085365,5.5752933,0.0
554199910960649,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:01.161000+00:00,Ghana,-0.2080619,5.5734258,0.0
590475460766565,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:55.418000+00:00,Ghana,-0.208011,5.573359,0.0
595194740294814,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:58:54.164000+00:00,Ghana,-0.206432,5.5737607,0.0
614639424992700,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:30.968000+00:00,Ghana,-0.2081401,5.5737846,0.0
620963304357513,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:39.128000+00:00,Ghana,-0.2077908,5.5733998,0.0
626686466428983,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:46.502000+00:00,Ghana,-0.2070971,5.5735629,0.0
649494928101984,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:55.156000+00:00,Ghana,-0.2082286,5.5741538,0.0
660548220352119,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:06.986000+00:00,Ghana,-0.206579,5.5737395,0.0
692589230326260,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:02:54.891000+00:00,Ghana,-0.2083967,5.5749295,0.0
692775763581194,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:42.766000+00:00,Ghana,-0.2078206,5.5733923,0.0
695074889959158,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:02:31.966000+00:00,Ghana,-0.2083386,5.5746343,0.0
697714256385097,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:30.975000+00:00,Ghana,-0.2069121,5.5736098,0.0
698294042835026,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:53.936000+00:00,Ghana,-0.2072081,5.5735132,0.0
703520962573233,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:03:08.219000+00:00,Ghana,-0.2084368,5.5751046,0.0
704358832505106,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:58:53.715000+00:00,Ghana,-0.2064047,5.5737627,0.0
706216978863914,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:33.873000+00:00,Ghana,-0.2081411,5.573815,0.0
707447092251520,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:58:57.795000+00:00,Ghana,-0.206463,5.5737619,0.0
709651281772518,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:32.145000+00:00,Ghana,-0.2076944,5.5734227,0.0
710446604955245,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:51.328000+00:00,Ghana,-0.2079675,5.573347,0.0
710751878403776,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:03.251000+00:00,Ghana,-0.2065481,5.5737449,0.0
713663721412287,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:02.544000+00:00,Ghana,-0.2073065,5.5734901,0.0
714068121236803,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:49.437000+00:00,Ghana,-0.2071506,5.5735337,0.0
715314168026712,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:02:05.386000+00:00,Ghana,-0.2082484,5.5742747,0.0
715909391044682,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:45.898000+00:00,Ghana,-0.2082078,5.5739744,0.0
718006231089715,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:04.613000+00:00,Ghana,-0.2073282,5.5734823,0.0
729914099453039,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:16.329000+00:00,Ghana,-0.2074691,5.5734709,0.0
731892339257478,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:57.496000+00:00,Ghana,-0.2080321,5.5733788,0.0
737992591923012,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:28.092000+00:00,Ghana,-0.2076398,5.5734351,0.0
742033085025814,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:03:10.145000+00:00,Ghana,-0.2084477,5.575132,0.0
742841044914725,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:10.807000+00:00,Ghana,-0.2080755,5.5735429,0.0
743555328201852,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:28.845000+00:00,Ghana,-0.2068874,5.573623,0.0
748538707857432,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:21.949000+00:00,Ghana,-0.206774,5.5736727,0.0
748618877840905,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:48.323000+00:00,Ghana,-0.2071243,5.573548,0.0
750506117648774,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:58:51.619000+00:00,Ghana,-0.2063773,5.5737631,0.0
751141860668409,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:36.406000+00:00,Ghana,-0.2081415,5.5738481,0.0
760405732992165,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:17.321000+00:00,Ghana,-0.2074968,5.5734734,0.0
765313332818696,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:02:50.340000+00:00,Ghana,-0.2083874,5.5748703,0.0
773244515364359,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:16.983000+00:00,Ghana,-0.2067193,5.5736942,0.0
999635995581998,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:02:25.850000+00:00,Ghana,-0.2083098,5.5745415,0.0
1002375911972309,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:53.879000+00:00,Ghana,-0.2079834,5.5733485,0.0
1017734776818067,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:02:52.902000+00:00,Ghana,-0.2083902,5.5749014,0.0
1021757123453523,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:01:59.218000+00:00,Ghana,-0.2082317,5.574212,0.0
1023499206606947,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:47.103000+00:00,Ghana,-0.2079051,5.5733686,0.0
1049087330748279,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:18.312000+00:00,Ghana,-0.2067474,5.5736861,0.0
1060516552699114,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:42.022000+00:00,Ghana,-0.2070369,5.5735692,0.0
1063716498522965,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:03:18.369000+00:00,Ghana,-0.2085109,5.5752364,0.0
1067227638703645,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:00:19.046000+00:00,Ghana,-0.2075254,5.5734729,0.0
1068931891235160,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:59:41.403000+00:00,Ghana,-0.2070226,5.5735743,0.0
1077098387101241,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T12:03:14.791000+00:00,Ghana,-0.2084808,5.5751867,0.0
1080989367423536,BGYOosykefHjv0pL35TMz2,108933258580999,cmenttor,2025-06-20T11:58:48.389000+00:00,Ghana,-0.2063491,5.5737617,0.0
