image_id,sequence_id,user_id,username,captured_at_utc,country,lon,lat,segment_km
598811856421893,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:06:52.192000+00:00,India,73.8106001,18.9491415,0.0
605896849259284,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:51.262000+00:00,India,73.8066413,18.9544396,0.0
607704162406274,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:57.177000+00:00,India,73.802572,18.9616529,0.0
618302567627496,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:02.279000+00:00,India,73.8061998,18.9555823,0.0
621664037654024,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:51.208000+00:00,India,73.8027108,18.9610784,0.0
625962263892646,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:06.264000+00:00,India,73.8060171,18.9560763,0.0
632587813236361,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:11.251000+00:00,India,73.8088223,18.9504865,0.0
642023038379397,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:54.249000+00:00,India,73.8065132,18.9547348,0.0
665198206581644,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:12.238000+00:00,India,73.8056263,18.9567851,0.0
681077731635223,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:43.256000+00:00,India,73.8071161,18.9535056,0.0
688786794212860,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:06:42.275000+00:00,India,73.8118531,18.9484112,0.0
707446649002514,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:09.201000+00:00,India,73.8089372,18.9503062,0.0
713641351499608,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:55.275000+00:00,India,73.8026132,18.9614612,0.0
716755801182594,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:17.217000+00:00,India,73.8085418,18.9509401,0.0
725995943640494,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:06:44.215000+00:00,India,73.8116255,18.9485523,0.0
727786510132788,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:10.244000+00:00,India,73.8088773,18.9503997,0.0
729172136592324,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:42.207000+00:00,India,73.8071822,18.9534033,0.0
733852029816176,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:31.163000+00:00,India,73.8078282,18.9522094,0.0
736693495848767,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:27.255000+00:00,India,73.8080618,18.9517926,0.0
741427168499697,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:59.265000+00:00,India,73.802524,18.9618548,0.0
744382731548978,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:30.212000+00:00,India,73.8078883,18.9521029,0.0
746390134821537,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:07:58.215000+00:00,India,73.8063496,18.9551465,0.0
746464048095991,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:04.322000+00:00,India,73.806122,18.9558297,0.0
751086831147563,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:09:15.200000+00:00,India,73.8011034,18.9632646,0.0
756023426791659,tVph7NcOko6KM0zuyeZlqD,1458609044902090,Milind_Gaikwad,2025-08-02T02:08:23.305000+00:00,India,73.805047,18.9580175,0.0
