image_id,sequence_id,user_id,username,captured_at_utc,country,lon,lat,segment_km
595161300321938,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:09.333000+00:00,"Taiwan, Province of China",121.2763119,25.0151977,0.0
615200405013584,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:14+00:00,"Taiwan, Province of China",121.2756218,25.0160771,0.0
623868757387212,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:55+00:00,"Taiwan, Province of China",121.2782971,25.0127718,0.0
683046754535414,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:17.333000+00:00,"Taiwan, Province of China",121.2752165,25.0166104,0.0
687621904398648,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:39.333000+00:00,"Taiwan, Province of China",121.2802396,25.0102326,0.0
690565860359689,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:51+00:00,"Taiwan, Province of China",121.2788212,25.012139,0.0
690784634081284,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:11+00:00,"Taiwan, Province of China",121.2760804,25.01549,0.0
699171832778017,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:08+00:00,"Taiwan, Province of China",121.2765008,25.0149664,0.0
709941961550781,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:02+00:00,"Taiwan, Province of China",121.2773416,25.0139204,0.0
710562134858908,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:19+00:00,"Taiwan, Province of China",121.2749968,25.01691,0.0
712339098006284,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:52.666000+00:00,"Taiwan, Province of China",121.278586,25.0124288,0.0
718025190707692,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:20+00:00,"Taiwan, Province of China",121.2818835,25.0072815,0.0
723114530139478,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:32.500000+00:00,"Taiwan, Province of China",121.2809114,25.009172,0.0
723256094120716,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:35.500000+00:00,"Taiwan, Province of China",121.272953,25.019736,0.0
725373223908123,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:23+00:00,"Taiwan, Province of China",121.2816583,25.0077418,0.0
729117240201554,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:20+00:00,"Taiwan, Province of China",121.2748645,25.0170894,0.0
760189797033647,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:16.666000+00:00,"Taiwan, Province of China",121.282132,25.0066749,0.0
760960106980277,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:44+00:00,"Taiwan, Province of China",121.2796969,25.0110273,0.0
770020359419367,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:38.500000+00:00,"Taiwan, Province of China",121.2803211,25.010109,0.0
770088246077548,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:01+00:00,"Taiwan, Province of China",121.27748,25.0137448,0.0
787667054090621,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:13.666000+00:00,"Taiwan, Province of China",121.2823813,25.0060684,0.0
799590762884246,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:42.666000+00:00,"Taiwan, Province of China",121.2721512,25.0208911,0.0
804746675519016,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:44.666000+00:00,"Taiwan, Province of China",121.2796154,25.0111506,0.0
804774565692989,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:47:15.333000+00:00,"Taiwan, Province of China",121.2822489,25.0064074,0.0
805064005638579,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:39.666000+00:00,"Taiwan, Province of China",121.2724702,25.0203934,0.0
806462878890879,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:22.666000+00:00,"Taiwan, Province of China",121.2745093,25.0175664,0.0
806751249007166,Ww8uAqEoCe3QxDMN4sk0iU,101914818722206,hcyen,2025-11-04T20:48:26.333000+00:00,"Taiwan, Province of China",121.2740179,25.0182203,0.0
