image_id,sequence_id,user_id,username,captured_at_utc,country,lon,lat
587464734462312,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:06:12+00:00,"Taiwan, Province of China",121.3276158,24.9926202
675824082209148,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:30+00:00,"Taiwan, Province of China",121.3348217,24.990463
677979142004288,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:04:29+00:00,"Taiwan, Province of China",121.3314516,24.9884632
685425771226184,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:31+00:00,"Taiwan, Province of China",121.3348967,24.9904393
706023682460962,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:08+00:00,"Taiwan, Province of China",121.3314136,24.9934302
728104820380072,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:16.500000+00:00,"Taiwan, Province of China",121.3322026,24.9934925
732762756324345,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:27+00:00,"Taiwan, Province of China",121.3325839,24.9934034
737630832468183,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:04+00:00,"Taiwan, Province of China",121.3335031,24.9915952
745800001584915,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:06+00:00,"Taiwan, Province of China",121.3335538,24.9915399
749426127816804,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:04:25+00:00,"Taiwan, Province of China",121.3316694,24.9886736
749484281139846,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:47+00:00,"Taiwan, Province of China",121.3280127,24.9913806
749899414435463,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:48+00:00,"Taiwan, Province of China",121.3279831,24.9914472
754617597261737,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:46+00:00,"Taiwan, Province of China",121.3360585,24.9905507
755942264235924,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:22+00:00,"Taiwan, Province of China",121.3288352,24.9898349
761546406535517,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:51+00:00,"Taiwan, Province of China",121.3296049,24.9932064
767089469777456,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:12.500000+00:00,"Taiwan, Province of China",121.3318067,24.9934789
771050238775543,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:50+00:00,"Taiwan, Province of China",121.3295262,24.9931969
772692132535182,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:02:29+00:00,"Taiwan, Province of China",121.3332222,24.9906995
778937695248705,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:36+00:00,"Taiwan, Province of China",121.3352075,24.9903852
786899663721627,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:02+00:00,"Taiwan, Province of China",121.3298718,24.9887589
788521263544035,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:34+00:00,"Taiwan, Province of China",121.3283418,24.9905717
790681803292690,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:01:20+00:00,"Taiwan, Province of China",121.3329977,24.9916137
790908014075792,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:00:43+00:00,"Taiwan, Province of China",121.3326254,24.9913225
794891692865385,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:03+00:00,"Taiwan, Province of China",121.3275652,24.9929626
825337247200598,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:36+00:00,"Taiwan, Province of China",121.3327045,24.9929125
830949953325385,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:28+00:00,"Taiwan, Province of China",121.3346773,24.9905217
832512019812545,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:40+00:00,"Taiwan, Province of China",121.328739,24.9931054
835303402871458,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:02:38+00:00,"Taiwan, Province of China",121.3334927,24.9904397
851577391177061,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:44+00:00,"Taiwan, Province of China",121.3359074,24.9905066
856837287182954,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:35+00:00,"Taiwan, Province of China",121.3283149,24.9906394
864316039712211,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:17+00:00,"Taiwan, Province of China",121.3340618,24.9910855
865808432986430,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:13+00:00,"Taiwan, Province of China",121.3338271,24.9912792
866491016223863,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:17+00:00,"Taiwan, Province of China",121.3283443,24.9930687
866942792913583,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:39+00:00,"Taiwan, Province of China",121.3282041,24.9909088
867460006103471,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:23+00:00,"Taiwan, Province of China",121.3287912,24.9898948
869124599443377,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:08+00:00,"Taiwan, Province of China",121.3336599,24.9914329
869246742405682,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:01:56+00:00,"Taiwan, Province of China",121.3324373,24.9915791
871484568828496,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:54+00:00,"Taiwan, Province of China",121.3331833,24.9920068
872262252316946,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:01:11+00:00,"Taiwan, Province of China",121.3327805,24.9915357
872888135531803,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:37+00:00,"Taiwan, Province of China",121.3327298,24.9928443
873204098954597,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:02+00:00,"Taiwan, Province of China",121.3334087,24.9917109
874127615518840,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:41+00:00,"Taiwan, Province of China",121.3356765,24.9904541
874196078749974,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:00+00:00,"Taiwan, Province of China",121.3299401,24.9887224
876456978523296,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:32+00:00,"Taiwan, Province of China",121.3349725,24.9904182
877140991797831,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:04:48+00:00,"Taiwan, Province of China",121.3305556,24.9883932
880130011317186,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:07+00:00,"Taiwan, Province of China",121.3336062,24.9914858
880254461439359,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:03+00:00,"Taiwan, Province of China",121.3298051,24.988798
881635411164134,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:00:22+00:00,"Taiwan, Province of China",121.3320395,24.9908753
882359408024248,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:35+00:00,"Taiwan, Province of China",121.3326817,24.9929814
883393564513458,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:02:36+00:00,"Taiwan, Province of China",121.3334497,24.9904988
884592371226163,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:08:00.500000+00:00,"Taiwan, Province of China",121.3305491,24.9933201
886680517450879,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:54+00:00,"Taiwan, Province of China",121.3299192,24.9932472
888360643949779,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:01:38+00:00,"Taiwan, Province of China",121.3327504,24.9916262
890060217100181,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:09:39+00:00,"Taiwan, Province of China",121.3354438,24.9904085
893280473634025,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:01:16+00:00,"Taiwan, Province of China",121.3329334,24.9915718
894376536851553,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:12+00:00,"Taiwan, Province of China",121.3280284,24.9930398
896614616557820,rHbmpzQygh2Ii56Ou4E7xj,101914818722206,hcyen,2026-02-01T00:05:18+00:00,"Taiwan, Province of China",121.3290629,24.9895404
896868893155078,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:06:03+00:00,"Taiwan, Province of China",121.3277335,24.9922031
898604056193723,iG0vVZXdDbAQjktran2gm3,101914818722206,hcyen,2026-02-01T00:07:46+00:00,"Taiwan, Province of China",121.329211,24.9931623
