image_id,sequence_id,user_id,username,captured_at_utc,country,lon,lat,segment_km
1184076890529195,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:03:03.333000+00:00,Türkiye,27.9909243,41.0193793,0.0037
1196120223578600,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:26.200000+00:00,Türkiye,27.9979733,41.0248554,0.0052
1202481222003417,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:07.800000+00:00,Türkiye,28.0020406,41.0278454,0.0051
1222888453203614,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:03:01.666000+00:00,Türkiye,27.9911099,41.0195367,0.0042
1251704906903410,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:43.200000+00:00,Türkiye,27.9941966,41.0220309,0.0052
1290335719846544,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:05.400000+00:00,Türkiye,28.0025476,41.02823,0.005
1296541879308526,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:44+00:00,Türkiye,27.9940189,41.0219015,0.0052
1302582202087973,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:28.200000+00:00,Türkiye,27.9975341,41.0245237,0.0052
1312058891076970,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:04.400000+00:00,Türkiye,28.002758,41.0283864,0.0049
1312139204337634,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:36.600000+00:00,Türkiye,27.9956787,41.0231126,0.0052
1321320803421835,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:16+00:00,Türkiye,28.0002226,41.0265319,0.0052
1321529499580301,Syi8edcEv7bj3YPMkGnupF,107778611458272,burakonder,2026-06-21T08:03:17+00:00,Türkiye,27.9903226,41.0188849,0.0031
1322084569993692,Syi8edcEv7bj3YPMkGnupF,107778611458272,burakonder,2026-06-21T08:03:19.500000+00:00,Türkiye,27.9902171,41.0187973,0.0031
1322681069974674,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:52.600000+00:00,Türkiye,27.9922996,41.0205335,0.004
1325984373055803,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:57+00:00,Türkiye,27.9916624,41.0200032,0.0033
1326677916306508,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:47.200000+00:00,Türkiye,27.9933271,41.0213719,0.0051
1328805296024333,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:33.400000+00:00,Türkiye,27.9963882,41.02365,0.0053
1329804935927987,O3cX0TeU2gp7iMHGkylQmB,107778611458272,burakonder,2026-06-21T08:02:41.800000+00:00,Türkiye,27.9945123,41.0222566,0.0052
